frame,type,confidence,tracking_id,x1,y1,x2,y2,license_plate_text,lp_x1,lp_y1,lp_x2,lp_y2,lp_confidence
675,car,0.86,17,1060,316,1119,345,-1,1060,316,1119,345,-1
676,person,0.36,18,813,285,844,374,-1,813,285,844,374,-1
676,person,0.45,8,781,282,814,378,-1,781,282,814,378,-1
676,car,0.67,10,1265,317,1296,341,-1,1265,317,1296,341,-1
676,car,0.23,12,1364,324,1398,356,-1,1364,324,1398,356,-1
676,car,0.59,6,1126,309,1194,365,-1,1126,309,1194,365,-1
676,car,0.68,14,1385,325,1448,359,-1,1385,325,1448,359,-1
676,car,0.26,15,1344,322,1382,351,-1,1344,322,1382,351,-1
676,car,0.6,16,1396,326,1534,416,-1,1396,326,1534,416,-1
676,car,0.82,17,1060,316,1123,345,-1,1060,316,1123,345,-1
677,person,0.28,18,813,287,844,374,-1,813,287,844,374,-1
677,person,0.53,8,782,283,815,377,-1,782,283,815,377,-1
677,car,0.71,10,1266,317,1296,341,-1,1266,317,1296,341,-1
677,car,0.21,12,1362,325,1398,356,-1,1362,325,1398,356,-1
677,car,0.55,6,1125,309,1194,365,-1,1125,309,1194,365,-1
677,car,0.67,14,1384,326,1446,358,-1,1384,326,1446,358,-1
677,car,0.24,15,1344,322,1381,350,-1,1344,322,1381,350,-1
677,car,0.6,16,1406,326,1529,415,lO,1406,326,1529,415,0.6
677,car,0.79,17,1061,316,1125,344,lO,1061,316,1125,344,0.79
678,person,0.34,18,813,288,844,375,lO,813,288,844,375,0.34
678,person,0.55,8,783,283,816,378,lO,783,283,816,378,0.55
678,car,0.7,10,1266,317,1295,341,lO,1266,317,1295,341,0.7
678,car,0.24,12,1363,325,1398,356,lO,1363,325,1398,356,0.24
678,car,0.53,6,1122,309,1196,365,lO,1122,309,1196,365,0.53
678,car,0.68,14,1382,327,1444,358,lO,1382,327,1444,358,0.68
678,car,0.28,15,1344,322,1379,350,lO,1344,322,1379,350,0.28
678,car,0.58,16,1395,326,1524,413,-1,1395,326,1524,413,-1
678,car,0.83,17,1062,316,1125,345,-1,1062,316,1125,345,-1
679,person,0.42,18,815,288,844,375,-1,815,288,844,375,-1
679,person,0.45,8,784,282,817,378,-1,784,282,817,378,-1
679,car,0.7,10,1265,317,1296,341,-1,1265,317,1296,341,-1
679,car,0.26,12,1362,325,1400,356,-1,1362,325,1400,356,-1
679,car,0.53,6,1121,310,1197,366,-1,1121,310,1197,366,-1
679,car,0.67,14,1380,327,1441,357,-1,1380,327,1441,357,-1
679,car,0.25,15,1344,322,1379,350,-1,1344,322,1379,350,-1
679,car,0.58,16,1390,326,1518,411,-1,1390,326,1518,411,-1
679,car,0.81,17,1064,316,1126,345,-1,1064,316,1126,345,-1
680,person,0.53,18,817,289,845,375,-1,817,289,845,375,-1
680,person,0.46,8,785,281,818,378,-1,785,281,818,378,-1
680,car,0.72,10,1265,317,1296,341,-1,1265,317,1296,341,-1
680,car,0.24,12,1361,325,1401,356,-1,1361,325,1401,356,-1
680,car,0.5,6,1121,310,1197,366,-1,1121,310,1197,366,-1
680,car,0.63,14,1375,326,1438,357,-1,1375,326,1438,357,-1
680,car,0.23,15,1344,322,1379,350,-1,1344,322,1379,350,-1
680,car,0.56,16,1384,325,1513,410,-1,1384,325,1513,410,-1
680,car,0.82,17,1065,316,1127,345,-1,1065,316,1127,345,-1
681,person,0.54,18,819,289,846,376,-1,819,289,846,376,-1
681,person,0.37,8,785,282,819,378,-1,785,282,819,378,-1
681,car,0.73,10,1266,317,1296,341,-1,1266,317,1296,341,-1
681,car,0.25,12,1356,324,1401,356,-1,1356,324,1401,356,-1
681,car,0.49,6,1120,308,1196,365,-1,1120,308,1196,365,-1
681,car,0.6,14,1343,322,1379,350,-1,1343,322,1379,350,-1
681,car,0.57,16,1378,323,1510,409,-1,1378,323,1510,409,-1
681,car,0.88,17,1067,316,1127,345,-1,1067,316,1127,345,-1
682,person,0.54,18,819,288,847,376,-1,819,288,847,376,-1
682,person,0.38,8,786,283,820,378,-1,786,283,820,378,-1
682,car,0.69,10,1266,316,1296,341,-1,1266,316,1296,341,-1
682,car,0.24,12,1356,323,1401,355,-1,1356,323,1401,355,-1
682,car,0.46,6,1119,307,1196,366,-1,1119,307,1196,366,-1
682,car,0.65,14,1344,321,1377,350,-1,1344,321,1377,350,-1
682,car,0.54,16,1377,323,1508,408,-1,1377,323,1508,408,-1
682,car,0.86,17,1068,317,1127,346,-1,1068,317,1127,346,-1
683,person,0.51,18,820,289,847,377,-1,820,289,847,377,-1
683,person,0.36,8,786,284,820,378,-1,786,284,820,378,-1
683,car,0.67,10,1266,316,1296,341,-1,1266,316,1296,341,-1
683,car,0.23,12,1361,323,1403,354,-1,1361,323,1403,354,-1
683,car,0.41,6,1118,310,1195,366,-1,1118,310,1195,366,-1
683,car,0.68,14,1343,321,1376,350,-1,1343,321,1376,350,-1
683,car,0.58,16,1379,324,1508,407,-1,1379,324,1508,407,-1
683,car,0.83,17,1074,317,1126,348,-1,1074,317,1126,348,-1
684,person,0.48,18,818,289,849,377,-1,818,289,849,377,-1
684,person,0.32,8,787,284,821,377,-1,787,284,821,377,-1
684,car,0.6,10,1264,316,1295,341,-1,1264,316,1295,341,-1
684,car,0.26,12,1360,323,1403,355,-1,1360,323,1403,355,-1
684,car,0.44,6,1118,310,1195,367,-1,1118,310,1195,367,-1
684,car,0.66,14,1343,322,1376,351,-1,1343,322,1376,351,-1
684,car,0.58,16,1383,324,1503,406,ee,1383,324,1503,406,0.58
684,car,0.81,17,1078,317,1127,352,ee,1078,317,1127,352,0.81
685,person,0.45,18,818,286,849,377,ee,818,286,849,377,0.45
685,person,0.24,8,789,284,824,377,ee,789,284,824,377,0.24
685,car,0.44,10,1263,316,1295,341,ee,1263,316,1295,341,0.44
685,car,0.26,12,1355,323,1402,355,ee,1355,323,1402,355,0.26
685,car,0.4,6,1119,310,1194,367,ee,1119,310,1194,367,0.4
685,car,0.64,14,1343,322,1377,351,ee,1343,322,1377,351,0.64
685,car,0.59,16,1375,323,1500,405,-1,1375,323,1500,405,-1
685,car,0.76,17,1080,316,1128,351,-1,1080,316,1128,351,-1
686,person,0.4,18,810,286,847,378,-1,810,286,847,378,-1
686,person,0.22,8,791,284,834,377,-1,791,284,834,377,-1
686,car,0.37,10,1261,317,1294,341,-1,1261,317,1294,341,-1
686,car,0.26,12,1351,323,1400,354,-1,1351,323,1400,354,-1
686,car,0.36,6,1118,310,1193,366,-1,1118,310,1193,366,-1
686,car,0.67,14,1343,322,1375,351,-1,1343,322,1375,351,-1
686,car,0.56,16,1370,323,1495,404,-1,1370,323,1495,404,-1
686,car,0.81,17,1081,315,1126,352,-1,1081,315,1126,352,-1
687,person,0.34,18,805,285,846,376,-1,805,285,846,376,-1
687,person,0.26,8,792,284,833,375,-1,792,284,833,375,-1
687,car,0.42,10,1259,317,1293,341,-1,1259,317,1293,341,-1
687,car,0.26,12,1349,324,1400,354,-1,1349,324,1400,354,-1
687,car,0.29,6,1116,310,1192,367,-1,1116,310,1192,367,-1
687,car,0.7,14,1343,322,1374,351,-1,1343,322,1374,351,-1
687,car,0.52,16,1369,323,1492,404,-1,1369,323,1492,404,-1
687,car,0.79,17,1081,315,1126,355,-1,1081,315,1126,355,-1
688,person,0.33,18,802,284,846,376,-1,802,284,846,376,-1
688,person,0.43,8,792,283,835,374,-1,792,283,835,374,-1
688,car,0.57,10,1258,317,1293,341,-1,1258,317,1293,341,-1
688,car,0.25,12,1348,324,1398,355,-1,1348,324,1398,355,-1
688,car,0.27,6,1116,310,1193,367,-1,1116,310,1193,367,-1
688,car,0.72,14,1342,323,1375,351,-1,1342,323,1375,351,-1
688,car,0.52,16,1368,324,1484,403,-1,1368,324,1484,403,-1
688,car,0.79,17,1081,316,1125,356,-1,1081,316,1125,356,-1
689,person,0.28,18,800,285,847,375,-1,800,285,847,375,-1
689,person,0.5,8,793,283,836,374,-1,793,283,836,374,-1
689,car,0.58,10,1258,317,1293,341,-1,1258,317,1293,341,-1
689,car,0.24,12,1346,324,1395,358,-1,1346,324,1395,358,-1
689,car,0.14,6,1115,310,1192,368,-1,1115,310,1192,368,-1
689,car,0.75,14,1342,323,1376,349,-1,1342,323,1376,349,-1
689,car,0.48,16,1365,324,1479,401,-1,1365,324,1479,401,-1
689,car,0.81,17,1081,315,1122,357,-1,1081,315,1122,357,-1
690,person,0.2,18,801,284,847,375,-1,801,284,847,375,-1
690,person,0.43,8,793,283,840,374,-1,793,283,840,374,-1
690,car,0.54,10,1259,317,1293,341,-1,1259,317,1293,341,-1
690,car,0.21,12,1115,310,1192,368,-1,1115,310,1192,368,-1
690,car,0.76,14,1342,322,1376,349,-1,1342,322,1376,349,-1
690,car,0.43,16,1361,324,1475,399,-1,1361,324,1475,399,-1
690,car,0.84,17,1082,315,1121,355,-1,1082,315,1121,355,-1
691,person,0.19,18,800,285,847,376,-1,800,285,847,376,-1
691,person,0.44,8,794,284,839,374,-1,794,284,839,374,-1
691,car,0.54,10,1259,317,1293,341,-1,1259,317,1293,341,-1
691,car,0.22,12,1115,309,1191,369,-1,1115,309,1191,369,-1
691,car,0.74,14,1341,322,1378,347,-1,1341,322,1378,347,-1
691,car,0.37,16,1358,324,1473,397,-1,1358,324,1473,397,-1
691,car,0.8,17,1083,315,1119,356,-1,1083,315,1119,356,-1
692,person,0.17,18,800,288,850,376,-1,800,288,850,376,-1
692,person,0.37,8,795,284,839,374,-1,795,284,839,374,-1
692,car,0.55,10,1260,317,1293,341,-1,1260,317,1293,341,-1
692,car,0.21,12,1114,309,1190,369,-1,1114,309,1190,369,-1
692,car,0.73,14,1342,322,1381,347,-1,1342,322,1381,347,-1
692,car,0.38,16,1359,324,1471,395,-1,1359,324,1471,395,-1
692,car,0.79,17,1085,316,1119,361,-1,1085,316,1119,361,-1
693,person,0.14,18,799,286,847,378,-1,799,286,847,378,-1
693,person,0.5,8,796,284,834,375,-1,796,284,834,375,-1
693,car,0.57,10,1258,317,1293,342,-1,1258,317,1293,342,-1
693,car,0.23,12,1113,309,1190,369,-1,1113,309,1190,369,-1
693,car,0.73,14,1342,322,1382,347,-1,1342,322,1382,347,-1
693,car,0.4,16,1360,325,1466,395,-1,1360,325,1466,395,-1
693,car,0.77,17,1086,316,1119,362,-1,1086,316,1119,362,-1
694,person,0.13,18,800,287,849,378,-1,800,287,849,378,-1
694,person,0.34,8,797,284,834,376,-1,797,284,834,376,-1
694,car,0.59,10,1255,317,1292,342,-1,1255,317,1292,342,-1
694,car,0.24,12,1112,309,1189,369,-1,1112,309,1189,369,-1
694,car,0.76,14,1343,322,1382,347,-1,1343,322,1382,347,-1
694,car,0.41,16,1361,324,1464,394,-1,1361,324,1464,394,-1
694,car,0.79,17,1084,317,1118,362,-1,1084,317,1118,362,-1
695,person,0.11,18,800,287,850,379,-1,800,287,850,379,-1
695,person,0.31,8,797,283,834,377,-1,797,283,834,377,-1
695,car,0.61,10,1256,317,1292,342,-1,1256,317,1292,342,-1
695,car,0.22,12,1111,309,1189,369,-1,1111,309,1189,369,-1
695,car,0.76,14,1343,322,1383,352,-1,1343,322,1383,352,-1
695,car,0.36,16,1364,324,1459,393,-1,1364,324,1459,393,-1
696,person,0.75,17,800,288,851,380,-1,800,288,851,380,-1
696,person,0.33,8,797,284,834,377,-1,797,284,834,377,-1
696,car,0.58,10,1260,317,1293,341,-1,1260,317,1293,341,-1
696,car,0.21,12,1108,309,1188,370,-1,1108,309,1188,370,-1
696,car,0.76,14,1343,323,1382,350,-1,1343,323,1382,350,-1
696,car,0.37,16,1358,325,1456,392,-1,1358,325,1456,392,-1
697,person,0.69,17,800,289,852,380,-1,800,289,852,380,-1
697,person,0.36,8,798,285,835,377,-1,798,285,835,377,-1
697,car,0.6,10,1261,317,1293,341,-1,1261,317,1293,341,-1
697,car,0.2,12,1106,308,1188,371,-1,1106,308,1188,371,-1
697,car,0.76,14,1343,323,1382,353,-1,1343,323,1382,353,-1
697,car,0.35,16,1357,325,1452,391,-1,1357,325,1452,391,-1
698,person,0.68,17,800,290,851,380,-1,800,290,851,380,-1
698,person,0.37,8,798,286,836,377,-1,798,286,836,377,-1
698,car,0.62,10,1262,317,1293,341,-1,1262,317,1293,341,-1
698,car,0.2,12,1106,307,1188,371,-1,1106,307,1188,371,-1
698,car,0.73,14,1342,323,1382,354,-1,1342,323,1382,354,-1
698,car,0.38,16,1353,325,1450,390,-1,1353,325,1450,390,-1
699,person,0.67,17,799,290,852,379,-1,799,290,852,379,-1
699,person,0.41,8,798,286,837,376,-1,798,286,837,376,-1
699,car,0.61,10,1262,317,1293,341,-1,1262,317,1293,341,-1
699,car,0.2,12,1105,306,1187,372,-1,1105,306,1187,372,-1
699,car,0.76,14,1342,322,1380,354,-1,1342,322,1380,354,-1
699,car,0.26,16,1349,325,1448,390,-1,1349,325,1448,390,-1
700,person,0.72,17,801,290,852,379,-1,801,290,852,379,-1
700,person,0.36,8,799,286,836,375,-1,799,286,836,375,-1
700,car,0.51,10,1262,317,1293,341,-1,1262,317,1293,341,-1
700,car,0.22,12,1104,306,1187,372,-1,1104,306,1187,372,-1
700,car,0.75,14,1341,322,1378,354,-1,1341,322,1378,354,-1
700,car,0.19,16,1347,324,1447,389,-1,1347,324,1447,389,-1
701,person,0.74,17,804,289,852,379,-1,804,289,852,379,-1
701,person,0.4,8,798,285,837,377,-1,798,285,837,377,-1
701,car,0.57,10,1264,317,1293,341,-1,1264,317,1293,341,-1
701,car,0.2,12,1102,306,1187,374,-1,1102,306,1187,374,-1
701,car,0.74,14,1341,322,1377,359,-1,1341,322,1377,359,-1
701,car,0.16,16,1345,323,1444,390,-1,1345,323,1444,390,-1
702,person,0.76,17,803,289,852,380,-1,803,289,852,380,-1
702,person,0.46,8,799,285,839,379,-1,799,285,839,379,-1
702,car,0.61,10,1265,317,1293,341,-1,1265,317,1293,341,-1
702,car,0.18,12,1101,306,1187,376,-1,1101,306,1187,376,-1
702,car,0.75,14,1340,322,1377,362,-1,1340,322,1377,362,-1
702,car,0.17,16,1343,324,1441,390,-1,1343,324,1441,390,-1
703,person,0.78,17,804,288,852,380,-1,804,288,852,380,-1
703,person,0.39,8,800,285,840,379,-1,800,285,840,379,-1
703,car,0.63,10,1264,317,1292,341,-1,1264,317,1292,341,-1
703,car,0.19,12,1100,306,1186,377,-1,1100,306,1186,377,-1
703,car,0.76,14,1339,322,1377,367,-1,1339,322,1377,367,-1
703,car,0.19,16,1342,324,1439,389,-1,1342,324,1439,389,-1
704,person,0.76,17,801,284,843,379,-1,801,284,843,379,-1
704,car,0.57,10,1265,317,1293,341,-1,1265,317,1293,341,-1
704,car,0.19,12,1097,306,1186,378,-1,1097,306,1186,378,-1
704,car,0.8,14,1340,322,1378,365,-1,1340,322,1378,365,-1
704,car,0.21,16,1343,323,1438,388,-1,1343,323,1438,388,-1
705,car,0.74,17,1267,317,1293,341,-1,1267,317,1293,341,-1
705,car,0.2,12,1096,305,1184,379,-1,1096,305,1184,379,-1
705,car,0.81,14,1341,322,1379,368,-1,1341,322,1379,368,-1
705,car,0.24,16,1343,323,1434,388,-1,1343,323,1434,388,-1
705,person,0.74,17,802,287,849,379,-1,802,287,849,379,-1
706,car,0.52,8,1268,317,1293,341,-1,1268,317,1293,341,-1
706,car,0.2,12,1095,305,1183,380,-1,1095,305,1183,380,-1
706,car,0.8,14,1342,323,1378,369,-1,1342,323,1378,369,-1
706,car,0.21,16,1343,323,1432,387,-1,1343,323,1432,387,-1
706,person,0.74,17,804,290,853,378,-1,804,290,853,378,-1
707,car,0.53,8,1268,317,1293,341,-1,1268,317,1293,341,-1
707,car,0.22,12,1094,305,1182,380,-1,1094,305,1182,380,-1
707,car,0.75,14,1342,323,1383,372,-1,1342,323,1383,372,-1
707,car,0.18,16,1342,323,1431,387,-1,1342,323,1431,387,-1
707,person,0.74,17,805,291,854,377,-1,805,291,854,377,-1
708,car,0.55,8,1265,316,1292,341,-1,1265,316,1292,341,-1
708,car,0.2,12,1093,304,1181,381,-1,1093,304,1181,381,-1
708,car,0.78,14,1339,323,1395,374,-1,1339,323,1395,374,-1
708,car,0.17,16,1341,323,1430,386,-1,1341,323,1430,386,-1
708,person,0.7,17,807,289,854,378,-1,807,289,854,378,-1
709,car,0.57,8,1264,316,1292,341,-1,1264,316,1292,341,-1
709,car,0.21,12,1091,304,1181,382,-1,1091,304,1181,382,-1
709,car,0.77,14,1341,323,1428,385,-1,1341,323,1428,385,-1
709,person,0.67,17,816,288,855,377,-1,816,288,855,377,-1
709,person,0.29,8,806,286,846,379,-1,806,286,846,379,-1
710,car,0.59,10,1264,315,1292,341,-1,1264,315,1292,341,-1
710,car,0.22,12,1089,305,1182,381,-1,1089,305,1182,381,-1
710,car,0.82,14,1338,322,1427,384,-1,1338,322,1427,384,-1
710,person,0.65,17,819,286,858,377,-1,819,286,858,377,-1
710,person,0.25,8,807,286,849,379,-1,807,286,849,379,-1
711,car,0.61,10,1263,315,1291,341,-1,1263,315,1291,341,-1
711,car,0.2,12,1087,306,1183,381,-1,1087,306,1183,381,-1
711,car,0.79,14,1337,323,1426,384,-1,1337,323,1426,384,-1
711,person,0.66,17,821,285,859,377,-1,821,285,859,377,-1
711,person,0.2,8,808,286,852,378,-1,808,286,852,378,-1
712,car,0.58,10,1264,314,1292,341,-1,1264,314,1292,341,-1
712,car,0.2,12,1085,307,1183,382,-1,1085,307,1183,382,-1
712,car,0.81,14,1337,323,1425,383,-1,1337,323,1425,383,-1
712,person,0.64,17,809,285,854,378,-1,809,285,854,378,-1
713,car,0.54,10,1265,314,1292,341,-1,1265,314,1292,341,-1
713,car,0.2,12,1084,306,1183,383,-1,1084,306,1183,383,-1
713,car,0.79,14,1335,323,1423,383,-1,1335,323,1423,383,-1
713,person,0.61,17,810,284,854,378,-1,810,284,854,378,-1
714,car,0.52,10,1265,314,1291,341,-1,1265,314,1291,341,-1
714,car,0.18,12,1083,306,1182,384,-1,1083,306,1182,384,-1
714,car,0.75,14,1334,324,1420,383,-1,1334,324,1420,383,-1
714,person,0.63,17,810,283,856,378,-1,810,283,856,378,-1
715,car,0.56,10,1265,314,1291,341,-1,1265,314,1291,341,-1
715,car,0.18,12,1079,307,1179,385,-1,1079,307,1179,385,-1
715,car,0.79,14,1333,324,1418,382,-1,1333,324,1418,382,-1
715,person,0.65,17,811,284,855,377,-1,811,284,855,377,-1
716,car,0.46,10,1265,314,1291,341,-1,1265,314,1291,341,-1
716,car,0.19,12,1076,307,1177,384,-1,1076,307,1177,384,-1
716,car,0.76,14,1333,324,1412,382,-1,1333,324,1412,382,-1
716,person,0.72,17,812,284,855,377,-1,812,284,855,377,-1
717,car,0.32,10,1267,314,1292,342,-1,1267,314,1292,342,-1
717,car,0.17,12,1075,308,1175,385,-1,1075,308,1175,385,-1
717,car,0.8,14,1333,324,1412,381,-1,1333,324,1412,381,-1
717,person,0.71,17,812,283,855,378,-1,812,283,855,378,-1
718,car,0.37,10,1267,314,1291,341,-1,1267,314,1291,341,-1
718,car,0.16,12,1074,307,1173,386,-1,1074,307,1173,386,-1
718,car,0.72,14,1332,324,1409,380,-1,1332,324,1409,380,-1
718,person,0.76,17,812,285,856,378,-1,812,285,856,378,-1
719,car,0.45,10,1265,315,1290,341,-1,1265,315,1290,341,-1
719,car,0.16,12,1072,307,1172,386,-1,1072,307,1172,386,-1
719,car,0.75,14,1331,324,1408,379,-1,1331,324,1408,379,-1
719,person,0.71,17,813,286,854,377,-1,813,286,854,377,-1
720,car,0.47,10,1265,315,1290,342,-1,1265,315,1290,342,-1
720,car,0.18,12,1070,307,1170,386,-1,1070,307,1170,386,-1
720,car,0.75,14,1330,324,1406,378,-1,1330,324,1406,378,-1
720,person,0.72,17,813,286,855,377,-1,813,286,855,377,-1
721,car,0.49,10,1265,315,1290,341,-1,1265,315,1290,341,-1
721,car,0.17,12,1068,307,1169,387,-1,1068,307,1169,387,-1
721,car,0.76,14,1328,323,1403,377,-1,1328,323,1403,377,-1
721,person,0.71,17,813,286,858,377,-1,813,286,858,377,-1
722,car,0.47,10,1265,315,1290,341,-1,1265,315,1290,341,-1
722,car,0.17,12,1066,307,1170,388,-1,1066,307,1170,388,-1
722,car,0.74,14,1328,323,1401,375,-1,1328,323,1401,375,-1
722,person,0.73,17,813,287,857,377,-1,813,287,857,377,-1
723,car,0.56,10,1264,315,1290,341,-1,1264,315,1290,341,-1
723,car,0.17,12,1064,307,1168,388,-1,1064,307,1168,388,-1
723,car,0.75,14,1329,324,1399,375,-1,1329,324,1399,375,-1
723,person,0.7,17,813,286,856,377,-1,813,286,856,377,-1
724,car,0.53,10,1264,315,1289,341,-1,1264,315,1289,341,-1
724,car,0.17,12,1062,307,1167,389,-1,1062,307,1167,389,-1
724,car,0.73,14,1327,323,1398,374,-1,1327,323,1398,374,-1
724,person,0.73,17,813,284,860,377,-1,813,284,860,377,-1
725,car,0.5,10,1262,315,1289,341,-1,1262,315,1289,341,-1
725,car,0.18,12,1061,307,1166,390,-1,1061,307,1166,390,-1
725,car,0.74,14,1325,323,1397,374,-1,1325,323,1397,374,-1
725,person,0.76,17,814,283,859,378,-1,814,283,859,378,-1
726,car,0.52,10,1263,315,1289,341,-1,1263,315,1289,341,-1
726,car,0.18,12,1060,307,1165,390,rn,1060,307,1165,390,0.18
726,car,0.71,14,1323,323,1397,373,-1,1323,323,1397,373,-1
726,person,0.79,17,814,284,857,376,-1,814,284,857,376,-1
727,car,0.45,10,1265,315,1289,341,-1,1265,315,1289,341,-1
727,car,0.17,12,1057,307,1166,392,-1,1057,307,1166,392,-1
727,car,0.8,14,1320,322,1396,373,-1,1320,322,1396,373,-1
727,person,0.79,17,815,285,852,376,-1,815,285,852,376,-1
728,car,0.48,10,1264,315,1289,341,-1,1264,315,1289,341,-1
728,car,0.18,12,1054,306,1167,394,-1,1054,306,1167,394,-1
728,car,0.82,14,1317,321,1394,373,-1,1317,321,1394,373,-1
728,person,0.79,17,816,286,852,375,-1,816,286,852,375,-1
729,car,0.43,10,1265,314,1289,342,-1,1265,314,1289,342,-1
729,car,0.18,12,1052,305,1167,394,-1,1052,305,1167,394,-1
729,car,0.82,14,1317,320,1392,372,-1,1317,320,1392,372,-1
729,person,0.77,17,816,286,857,376,-1,816,286,857,376,-1
730,car,0.5,10,1266,314,1289,341,-1,1266,314,1289,341,-1
730,car,0.17,12,1049,305,1166,395,wre,1049,305,1166,395,0.17
730,car,0.75,14,1316,320,1391,371,-1,1316,320,1391,371,-1
730,person,0.78,17,815,286,862,376,-1,815,286,862,376,-1
731,car,0.43,10,1267,314,1289,341,-1,1267,314,1289,341,-1
731,car,0.16,12,1045,305,1165,395,hrm,1045,305,1165,395,0.16
731,car,0.78,14,1315,322,1390,371,-1,1315,322,1390,371,-1
731,person,0.77,17,816,286,864,376,-1,816,286,864,376,-1
732,car,0.49,10,1264,314,1289,341,-1,1264,314,1289,341,-1
732,car,0.16,12,1043,306,1165,396,-1,1043,306,1165,396,-1
732,car,0.83,14,1315,323,1390,371,-1,1315,323,1390,371,-1
732,person,0.77,17,817,287,865,376,-1,817,287,865,376,-1
733,car,0.32,10,1263,314,1289,340,-1,1263,314,1289,340,-1
733,car,0.16,12,1039,306,1163,397,-1,1039,306,1163,397,-1
733,car,0.67,14,1315,323,1389,370,-1,1315,323,1389,370,-1
733,person,0.77,17,818,287,863,377,-1,818,287,863,377,-1
734,car,0.43,10,1262,314,1289,340,-1,1262,314,1289,340,-1
734,car,0.17,12,1036,307,1161,398,-1,1036,307,1161,398,-1
734,car,0.67,14,1315,324,1389,370,-1,1315,324,1389,370,-1
734,person,0.78,17,822,288,864,377,-1,822,288,864,377,-1
735,car,0.4,10,1262,314,1289,340,-1,1262,314,1289,340,-1
735,car,0.16,12,1033,307,1159,399,-1,1033,307,1159,399,-1
735,car,0.69,14,1314,325,1389,370,-1,1314,325,1389,370,-1
735,person,0.76,17,825,286,866,377,-1,825,286,866,377,-1
736,car,0.43,10,1263,315,1289,340,-1,1263,315,1289,340,-1
736,car,0.17,12,1031,309,1157,400,-1,1031,309,1157,400,-1
736,car,0.76,14,1312,326,1388,370,-1,1312,326,1388,370,-1
736,person,0.75,17,827,285,869,377,-1,827,285,869,377,-1
737,car,0.37,10,1266,315,1290,340,-1,1266,315,1290,340,-1
737,car,0.17,12,1027,308,1157,402,TTT,1027,308,1157,402,0.17
737,car,0.75,14,1312,325,1388,370,-1,1312,325,1388,370,-1
737,person,0.76,17,827,284,869,377,-1,827,284,869,377,-1
738,car,0.42,10,1270,315,1291,340,-1,1270,315,1291,340,-1
738,car,0.16,12,1025,307,1156,404,PTT,1025,307,1156,404,0.16
738,car,0.71,14,1312,324,1387,369,-1,1312,324,1387,369,-1
738,person,0.76,17,829,284,870,375,-1,829,284,870,375,-1
739,car,0.42,10,1272,315,1291,341,-1,1272,315,1291,341,-1
739,car,0.15,12,1023,307,1156,405,-1,1023,307,1156,405,-1
739,car,0.8,14,1311,325,1386,369,-1,1311,325,1386,369,-1
739,person,0.74,17,830,282,869,375,-1,830,282,869,375,-1
739,car,0.48,10,1168,314,1220,347,-1,1168,314,1220,347,-1
740,car,0.6,19,1272,316,1291,341,-1,1272,316,1291,341,-1
740,car,0.16,12,1020,306,1155,405,-1,1020,306,1155,405,-1
740,car,0.83,14,1309,324,1382,368,-1,1309,324,1382,368,-1
740,person,0.73,17,830,281,866,375,-1,830,281,866,375,-1
740,car,0.52,10,1169,315,1221,347,-1,1169,315,1221,347,-1
741,car,0.59,19,1272,315,1291,341,-1,1272,315,1291,341,-1
741,car,0.15,12,1017,306,1153,407,-1,1017,306,1153,407,-1
741,car,0.85,14,1308,324,1379,367,-1,1308,324,1379,367,-1
741,person,0.7,17,830,282,864,375,-1,830,282,864,375,-1
741,car,0.48,10,1171,315,1221,346,-1,1171,315,1221,346,-1
742,car,0.59,19,1271,315,1290,340,-1,1271,315,1290,340,-1
742,car,0.15,12,1013,306,1150,407,-1,1013,306,1150,407,-1
742,car,0.84,14,1308,323,1376,367,-1,1308,323,1376,367,-1
742,person,0.72,17,830,282,862,373,-1,830,282,862,373,-1
742,car,0.45,10,1172,315,1221,346,-1,1172,315,1221,346,-1
743,car,0.57,19,1270,315,1290,340,-1,1270,315,1290,340,-1
743,car,0.15,12,1008,306,1148,409,-1,1008,306,1148,409,-1
743,car,0.79,14,1307,322,1373,367,-1,1307,322,1373,367,-1
743,person,0.75,17,830,283,861,373,-1,830,283,861,373,-1
743,car,0.39,10,1172,315,1221,347,-1,1172,315,1221,347,-1
744,car,0.57,19,1271,316,1292,341,-1,1271,316,1292,341,-1
744,car,0.16,12,1004,305,1146,410,-1,1004,305,1146,410,-1
744,car,0.86,14,1307,322,1372,366,-1,1307,322,1372,366,-1
744,person,0.75,17,831,284,862,373,-1,831,284,862,373,-1
744,car,0.32,10,1178,315,1223,346,-1,1178,315,1223,346,-1
745,car,0.57,19,1273,316,1294,341,-1,1273,316,1294,341,-1
